file,cell_type_gt,seed42_pred,seed42_conf,seed42_held_out,seed789_pred,seed789_conf,seed789_held_out,n_seeds_disagree,n_honest_disagree,suspect_score,classification,source
neuromorpho__jy180828_A_idC.swc,interneuron,interneuron,0.9044,False,interneuron,0.8056,False,0,0,0,OK,neuromorpho
neuromorpho__jy180905_B_idA.swc,interneuron,interneuron,0.8383,False,interneuron,0.8411,False,0,0,0,OK,neuromorpho
neuromorpho__jy180910_A_idB.swc,interneuron,interneuron,0.9663,False,interneuron,0.8764,False,0,0,0,OK,neuromorpho
neuromorpho__jy181129_A_idB.swc,interneuron,interneuron,0.976,False,interneuron,0.9423,False,0,0,0,OK,neuromorpho
neuromorpho__jy190506_A_idB.swc,interneuron,interneuron,0.9847,False,interneuron,0.9563,False,0,0,0,OK,neuromorpho
neuromorpho__jy190506_A_idC.swc,interneuron,interneuron,0.9012,False,interneuron,0.8669,False,0,0,0,OK,neuromorpho
neuromorpho__jy190506_B_idC.swc,interneuron,interneuron,0.9866,True,interneuron,0.9712,True,0,0,0,OK,neuromorpho
neuromorpho__jy190506_B_idD.swc,interneuron,interneuron,0.9813,False,interneuron,0.9575,False,0,0,0,OK,neuromorpho
neuromorpho__jy190510_B_idA.swc,interneuron,interneuron,0.9899,False,interneuron,0.977,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-01.swc,pyramidal,pyramidal,0.9936,False,pyramidal,0.9864,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-02.swc,pyramidal,pyramidal,0.9946,False,pyramidal,0.9854,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-03.swc,pyramidal,pyramidal,0.9929,False,pyramidal,0.9726,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-04.swc,pyramidal,pyramidal,0.9948,False,pyramidal,0.9854,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-05.swc,pyramidal,pyramidal,0.9887,True,pyramidal,0.9699,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-06.swc,pyramidal,pyramidal,0.9872,False,pyramidal,0.9779,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-07.swc,pyramidal,pyramidal,0.9956,False,pyramidal,0.9839,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-08.swc,pyramidal,pyramidal,0.9943,False,pyramidal,0.9819,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-09.swc,pyramidal,pyramidal,0.9898,False,pyramidal,0.9311,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-10.swc,pyramidal,pyramidal,0.9974,False,pyramidal,0.9903,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-11.swc,pyramidal,pyramidal,0.9903,False,pyramidal,0.9686,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-12.swc,pyramidal,pyramidal,0.9929,False,pyramidal,0.9831,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-13.swc,pyramidal,pyramidal,0.9861,True,pyramidal,0.9722,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-14.swc,pyramidal,pyramidal,0.9846,False,pyramidal,0.9727,True,0,0,0,OK,neuromorpho
neuromorpho__ko20x-15.swc,pyramidal,pyramidal,0.9751,True,pyramidal,0.9658,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-16.swc,pyramidal,pyramidal,0.9952,True,pyramidal,0.985,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-17.swc,pyramidal,pyramidal,0.9842,False,pyramidal,0.9761,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-18.swc,pyramidal,pyramidal,0.9934,False,pyramidal,0.9858,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-19.swc,pyramidal,pyramidal,0.9777,False,pyramidal,0.9684,False,0,0,0,OK,neuromorpho
neuromorpho__ko20x-20.swc,pyramidal,pyramidal,0.9945,False,pyramidal,0.984,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s2b-l-deep.swc,pyramidal,pyramidal,0.9214,False,pyramidal,0.7821,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s2b-l-sup.swc,pyramidal,pyramidal,0.909,True,pyramidal,0.7839,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s3b-d-sup.swc,pyramidal,pyramidal,0.9699,False,pyramidal,0.8992,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s6b-d-deep-alt.swc,pyramidal,pyramidal,0.945,False,pyramidal,0.8791,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s6b-d-deep.swc,pyramidal,pyramidal,0.995,False,pyramidal,0.9811,True,0,0,0,OK,neuromorpho
neuromorpho__m1s2s6b-d-sup.swc,pyramidal,pyramidal,0.9948,False,pyramidal,0.9819,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s6b-m-deep.swc,pyramidal,pyramidal,0.9304,False,pyramidal,0.8169,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s6t-l-mid.swc,pyramidal,pyramidal,0.9495,False,pyramidal,0.8517,False,0,0,0,OK,neuromorpho
neuromorpho__m1s2s7t-d-mid.swc,pyramidal,pyramidal,0.8601,True,pyramidal,0.7954,False,0,0,0,OK,neuromorpho
neuromorpho__m3s4s4t-lat-sup.swc,pyramidal,pyramidal,0.873,False,pyramidal,0.6521,False,0,0,0,OK,neuromorpho
neuromorpho__m3s4s4t-vp-mid.swc,pyramidal,pyramidal,0.8831,False,pyramidal,0.602,True,0,0,0,OK,neuromorpho
neuromorpho__m3s4s4t-vp-sup.swc,pyramidal,pyramidal,0.7919,False,pyramidal,0.7682,False,0,0,0,OK,neuromorpho
neuromorpho__m3s4s5b-d-sup.swc,pyramidal,pyramidal,0.9324,False,pyramidal,0.8825,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_01.swc,pyramidal,pyramidal,0.9802,False,pyramidal,0.9517,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_02.swc,pyramidal,pyramidal,0.9941,False,pyramidal,0.9754,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_03.swc,pyramidal,pyramidal,0.9895,False,pyramidal,0.947,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_04.swc,pyramidal,pyramidal,0.9717,False,pyramidal,0.9382,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_05.swc,pyramidal,pyramidal,0.9923,False,pyramidal,0.9659,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_06.swc,pyramidal,pyramidal,0.9928,False,pyramidal,0.9783,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_07.swc,pyramidal,pyramidal,0.9943,False,pyramidal,0.98,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L3_08.swc,pyramidal,pyramidal,0.9964,False,pyramidal,0.9828,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_01.swc,pyramidal,pyramidal,0.9963,True,pyramidal,0.9812,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_02.swc,pyramidal,pyramidal,0.9959,False,pyramidal,0.9775,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_03.swc,pyramidal,pyramidal,0.9941,False,pyramidal,0.9811,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_04.swc,pyramidal,pyramidal,0.9897,True,pyramidal,0.9636,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_05.swc,pyramidal,pyramidal,0.9405,True,pyramidal,0.867,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_06.swc,pyramidal,pyramidal,0.9919,False,pyramidal,0.9647,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_07.swc,pyramidal,pyramidal,0.8662,False,pyramidal,0.8268,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_08.swc,pyramidal,pyramidal,0.9809,True,pyramidal,0.9282,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w1_L5_09.swc,pyramidal,pyramidal,0.9964,False,pyramidal,0.9806,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_01.swc,pyramidal,pyramidal,0.9172,False,pyramidal,0.8709,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_02.swc,pyramidal,pyramidal,0.9952,True,pyramidal,0.9779,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_03.swc,pyramidal,pyramidal,0.9965,False,pyramidal,0.9828,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_04.swc,pyramidal,pyramidal,0.9975,False,pyramidal,0.9842,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_05.swc,pyramidal,pyramidal,0.9971,False,pyramidal,0.9843,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_06.swc,pyramidal,pyramidal,0.9967,True,pyramidal,0.9838,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L3_07.swc,pyramidal,pyramidal,0.9923,False,pyramidal,0.9802,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_01.swc,pyramidal,pyramidal,0.9658,True,pyramidal,0.9466,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_02.swc,pyramidal,pyramidal,0.9945,False,pyramidal,0.9831,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_03.swc,pyramidal,pyramidal,0.9979,True,pyramidal,0.9836,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_04.swc,pyramidal,pyramidal,0.9969,False,pyramidal,0.9864,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_05.swc,pyramidal,pyramidal,0.9978,False,pyramidal,0.9849,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_06.swc,pyramidal,pyramidal,0.9961,False,pyramidal,0.9822,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_07.swc,pyramidal,pyramidal,0.9972,False,pyramidal,0.9837,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_08.swc,pyramidal,pyramidal,0.9976,True,pyramidal,0.9855,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_09.swc,pyramidal,pyramidal,0.9972,False,pyramidal,0.9885,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w2_L5_10.swc,pyramidal,pyramidal,0.9975,False,pyramidal,0.9881,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_01.swc,pyramidal,pyramidal,0.9925,True,pyramidal,0.9778,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_02.swc,pyramidal,pyramidal,0.9823,False,pyramidal,0.9697,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_03.swc,pyramidal,pyramidal,0.9335,False,pyramidal,0.905,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_04.swc,pyramidal,pyramidal,0.9955,False,pyramidal,0.9779,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_05.swc,pyramidal,pyramidal,0.9938,True,pyramidal,0.9805,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_06.swc,pyramidal,pyramidal,0.9916,False,pyramidal,0.977,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L3_07.swc,pyramidal,pyramidal,0.9977,False,pyramidal,0.9864,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_01.swc,pyramidal,pyramidal,0.9889,False,pyramidal,0.9629,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_02.swc,pyramidal,pyramidal,0.9966,False,pyramidal,0.9813,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_03.swc,pyramidal,pyramidal,0.996,False,pyramidal,0.9803,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_04.swc,pyramidal,pyramidal,0.9948,True,pyramidal,0.9761,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_05.swc,pyramidal,pyramidal,0.9974,False,pyramidal,0.9836,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_06.swc,pyramidal,pyramidal,0.9975,False,pyramidal,0.9874,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_07.swc,pyramidal,pyramidal,0.9973,False,pyramidal,0.9851,True,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_08.swc,pyramidal,pyramidal,0.997,False,pyramidal,0.983,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_09.swc,pyramidal,pyramidal,0.9973,True,pyramidal,0.9864,False,0,0,0,OK,neuromorpho
neuromorpho__mPFC_w4_L5_10.swc,pyramidal,pyramidal,0.9955,False,pyramidal,0.9778,False,0,0,0,OK,neuromorpho
neuromorpho__maleCA1pyramidal1.swc,pyramidal,pyramidal,0.9882,False,pyramidal,0.9742,False,0,0,0,OK,neuromorpho
neuromorpho__maleCA1pyramidal2.swc,pyramidal,pyramidal,0.886,False,pyramidal,0.8783,False,0,0,0,OK,neuromorpho
neuromorpho__maleCA1pyramidal3.swc,pyramidal,pyramidal,0.9437,False,pyramidal,0.8075,True,0,0,0,OK,neuromorpho
neuromorpho__ms88_slice1_cell1.swc,pyramidal,pyramidal,0.9261,False,pyramidal,0.6999,False,0,0,0,OK,neuromorpho
neuromorpho__ms88_slice2.swc,pyramidal,pyramidal,0.7655,False,pyramidal,0.5377,False,0,0,0,OK,neuromorpho
neuromorpho__ms88_slice3_cell1.swc,pyramidal,pyramidal,0.9332,False,pyramidal,0.7598,False,0,0,0,OK,neuromorpho
neuromorpho__ms88_slice3_cell2.swc,pyramidal,pyramidal,0.9429,False,pyramidal,0.8206,False,0,0,0,OK,neuromorpho
neuromorpho__ms89_slice3.swc,pyramidal,pyramidal,0.6796,False,pyramidal,0.5617,False,0,0,0,OK,neuromorpho
neuromorpho__ms89_slice4_cell1.swc,pyramidal,pyramidal,0.7813,False,pyramidal,0.7276,False,0,0,0,OK,neuromorpho
neuromorpho__ms89_slice4_cell4.swc,pyramidal,pyramidal,0.8414,False,pyramidal,0.6338,False,0,0,0,OK,neuromorpho
neuromorpho__ms90_slice3.swc,pyramidal,pyramidal,0.9373,False,pyramidal,0.8044,False,0,0,0,OK,neuromorpho
neuromorpho__ms92_slice1_cell1.swc,pyramidal,pyramidal,0.822,False,pyramidal,0.5338,False,0,0,0,OK,neuromorpho
neuromorpho__ms92_slice6_cell4.swc,pyramidal,pyramidal,0.6964,True,pyramidal,0.5035,False,0,0,0,OK,neuromorpho
neuromorpho__n10fts.swc,pyramidal,pyramidal,0.9614,False,pyramidal,0.8617,False,0,0,0,OK,neuromorpho
neuromorpho__n11fts.swc,pyramidal,pyramidal,0.9073,False,pyramidal,0.9118,False,0,0,0,OK,neuromorpho
neuromorpho__n120.swc,pyramidal,pyramidal,0.9881,True,pyramidal,0.9542,True,0,0,0,OK,neuromorpho
neuromorpho__n121.swc,pyramidal,pyramidal,0.9211,False,pyramidal,0.9453,False,0,0,0,OK,neuromorpho
neuromorpho__n122.swc,pyramidal,pyramidal,0.8649,False,pyramidal,0.7601,False,0,0,0,OK,neuromorpho
neuromorpho__n123.swc,pyramidal,pyramidal,0.9735,False,pyramidal,0.9311,False,0,0,0,OK,neuromorpho
neuromorpho__n125.swc,pyramidal,pyramidal,0.9305,False,pyramidal,0.8243,True,0,0,0,OK,neuromorpho
neuromorpho__n126.swc,pyramidal,pyramidal,0.992,False,pyramidal,0.9633,True,0,0,0,OK,neuromorpho
neuromorpho__n127.swc,pyramidal,pyramidal,0.9684,False,pyramidal,0.9206,False,0,0,0,OK,neuromorpho
neuromorpho__n128.swc,pyramidal,pyramidal,0.9667,True,pyramidal,0.9204,True,0,0,0,OK,neuromorpho
neuromorpho__n129.swc,pyramidal,pyramidal,0.9871,True,pyramidal,0.9705,False,0,0,0,OK,neuromorpho
neuromorpho__n12fts.swc,pyramidal,pyramidal,0.9668,False,pyramidal,0.9254,False,0,0,0,OK,neuromorpho
neuromorpho__n130.swc,pyramidal,pyramidal,0.9517,False,pyramidal,0.8915,False,0,0,0,OK,neuromorpho
neuromorpho__n13fts.swc,pyramidal,pyramidal,0.9762,False,pyramidal,0.958,False,0,0,0,OK,neuromorpho
neuromorpho__n140.swc,pyramidal,pyramidal,0.8999,False,pyramidal,0.8201,False,0,0,0,OK,neuromorpho
neuromorpho__n141.swc,pyramidal,pyramidal,0.9693,False,pyramidal,0.9455,False,0,0,0,OK,neuromorpho
neuromorpho__n143.swc,pyramidal,pyramidal,0.9588,False,pyramidal,0.9232,False,0,0,0,OK,neuromorpho
neuromorpho__n144.swc,pyramidal,pyramidal,0.9392,False,pyramidal,0.8812,False,0,0,0,OK,neuromorpho
neuromorpho__n145.swc,pyramidal,pyramidal,0.934,False,pyramidal,0.8047,False,0,0,0,OK,neuromorpho
neuromorpho__n14fts.swc,pyramidal,pyramidal,0.9776,False,pyramidal,0.9513,False,0,0,0,OK,neuromorpho
neuromorpho__n15fts.swc,pyramidal,pyramidal,0.9387,False,pyramidal,0.9227,False,0,0,0,OK,neuromorpho
neuromorpho__n16fts.swc,pyramidal,pyramidal,0.959,False,pyramidal,0.9409,True,0,0,0,OK,neuromorpho
neuromorpho__n170.swc,pyramidal,pyramidal,0.994,False,pyramidal,0.9709,False,0,0,0,OK,neuromorpho
neuromorpho__n172.swc,pyramidal,pyramidal,0.9843,False,pyramidal,0.9689,False,0,0,0,OK,neuromorpho
neuromorpho__n173.swc,pyramidal,pyramidal,0.9821,False,pyramidal,0.9468,False,0,0,0,OK,neuromorpho
neuromorpho__n174.swc,pyramidal,pyramidal,0.9846,False,pyramidal,0.9618,False,0,0,0,OK,neuromorpho
neuromorpho__n175.swc,pyramidal,pyramidal,0.9905,True,pyramidal,0.9785,False,0,0,0,OK,neuromorpho
neuromorpho__n177.swc,pyramidal,pyramidal,0.9832,False,pyramidal,0.9397,False,0,0,0,OK,neuromorpho
neuromorpho__n178.swc,pyramidal,pyramidal,0.9519,True,pyramidal,0.871,False,0,0,0,OK,neuromorpho
neuromorpho__n179.swc,pyramidal,pyramidal,0.9331,True,pyramidal,0.9403,False,0,0,0,OK,neuromorpho
neuromorpho__n17fts.swc,pyramidal,pyramidal,0.9595,False,pyramidal,0.8687,False,0,0,0,OK,neuromorpho
neuromorpho__n180.swc,pyramidal,pyramidal,0.9916,False,pyramidal,0.8767,True,0,0,0,OK,neuromorpho
neuromorpho__n181.swc,pyramidal,pyramidal,0.9654,False,pyramidal,0.9397,False,0,0,0,OK,neuromorpho
neuromorpho__n182.swc,pyramidal,pyramidal,0.9674,False,pyramidal,0.8641,False,0,0,0,OK,neuromorpho
neuromorpho__n183.swc,pyramidal,pyramidal,0.9557,False,pyramidal,0.7963,False,0,0,0,OK,neuromorpho
neuromorpho__n184.swc,pyramidal,pyramidal,0.981,False,pyramidal,0.9662,False,0,0,0,OK,neuromorpho
neuromorpho__n18fts.swc,pyramidal,pyramidal,0.847,True,pyramidal,0.824,False,0,0,0,OK,neuromorpho
neuromorpho__n19fts.swc,pyramidal,pyramidal,0.9294,False,pyramidal,0.8927,False,0,0,0,OK,neuromorpho
neuromorpho__n1fts.swc,pyramidal,pyramidal,0.9737,False,pyramidal,0.9557,False,0,0,0,OK,neuromorpho
neuromorpho__n20fts.swc,pyramidal,pyramidal,0.8184,True,pyramidal,0.9443,False,0,0,0,OK,neuromorpho
neuromorpho__n21fts.swc,pyramidal,pyramidal,0.9455,False,pyramidal,0.9504,False,0,0,0,OK,neuromorpho
neuromorpho__n22fts.swc,pyramidal,pyramidal,0.9731,True,pyramidal,0.956,False,0,0,0,OK,neuromorpho
neuromorpho__n23fts.swc,pyramidal,pyramidal,0.8656,True,pyramidal,0.8317,False,0,0,0,OK,neuromorpho
neuromorpho__n24fts.swc,pyramidal,pyramidal,0.9396,False,pyramidal,0.8718,False,0,0,0,OK,neuromorpho
neuromorpho__n250.swc,interneuron,interneuron,0.9954,False,interneuron,0.9887,False,0,0,0,OK,neuromorpho
neuromorpho__n251.swc,interneuron,interneuron,0.9359,False,interneuron,0.8903,False,0,0,0,OK,neuromorpho
neuromorpho__n252.swc,interneuron,interneuron,0.9661,False,interneuron,0.9586,False,0,0,0,OK,neuromorpho
neuromorpho__n254.swc,interneuron,interneuron,0.9959,False,interneuron,0.9842,False,0,0,0,OK,neuromorpho
neuromorpho__n255.swc,interneuron,interneuron,0.9924,True,interneuron,0.9842,False,0,0,0,OK,neuromorpho
neuromorpho__n256.swc,interneuron,interneuron,0.9917,False,interneuron,0.984,False,0,0,0,OK,neuromorpho
neuromorpho__n257.swc,interneuron,interneuron,0.9924,False,interneuron,0.9738,False,0,0,0,OK,neuromorpho
neuromorpho__n258.swc,interneuron,interneuron,0.9477,False,interneuron,0.928,False,0,0,0,OK,neuromorpho
neuromorpho__n259.swc,interneuron,interneuron,0.8643,False,interneuron,0.7947,False,0,0,0,OK,neuromorpho
neuromorpho__n25fts.swc,pyramidal,pyramidal,0.9883,False,pyramidal,0.9282,True,0,0,0,OK,neuromorpho
neuromorpho__n260.swc,interneuron,interneuron,0.9009,True,interneuron,0.9231,False,0,0,0,OK,neuromorpho
neuromorpho__n261.swc,interneuron,interneuron,0.9648,False,interneuron,0.8826,False,0,0,0,OK,neuromorpho
neuromorpho__n262.swc,interneuron,interneuron,0.9852,False,interneuron,0.947,False,0,0,0,OK,neuromorpho
neuromorpho__n26fts.swc,pyramidal,pyramidal,0.9744,False,pyramidal,0.9611,False,0,0,0,OK,neuromorpho
neuromorpho__n27fts.swc,pyramidal,pyramidal,0.9408,False,pyramidal,0.8732,True,0,0,0,OK,neuromorpho
neuromorpho__n28fts.swc,pyramidal,pyramidal,0.8325,False,pyramidal,0.9053,False,0,0,0,OK,neuromorpho
neuromorpho__n29fts.swc,pyramidal,pyramidal,0.9336,True,pyramidal,0.8685,False,0,0,0,OK,neuromorpho
neuromorpho__n2fts.swc,pyramidal,pyramidal,0.9792,True,pyramidal,0.9706,False,0,0,0,OK,neuromorpho
neuromorpho__n3fts.swc,pyramidal,pyramidal,0.9665,True,pyramidal,0.9486,False,0,0,0,OK,neuromorpho
neuromorpho__n419.swc,pyramidal,pyramidal,0.9615,False,pyramidal,0.9346,False,0,0,0,OK,neuromorpho
neuromorpho__n420.swc,pyramidal,pyramidal,0.9542,False,pyramidal,0.9373,False,0,0,0,OK,neuromorpho
neuromorpho__n421.swc,pyramidal,pyramidal,0.9523,False,pyramidal,0.9147,False,0,0,0,OK,neuromorpho
neuromorpho__n422.swc,pyramidal,pyramidal,0.9532,True,pyramidal,0.8912,True,0,0,0,OK,neuromorpho
neuromorpho__n423.swc,pyramidal,pyramidal,0.7597,True,pyramidal,0.7397,False,0,0,0,OK,neuromorpho
neuromorpho__n4fts.swc,pyramidal,pyramidal,0.9718,False,pyramidal,0.9685,False,0,0,0,OK,neuromorpho
neuromorpho__n5fts.swc,pyramidal,pyramidal,0.9888,False,pyramidal,0.9562,True,0,0,0,OK,neuromorpho
neuromorpho__n6fts.swc,pyramidal,pyramidal,0.9898,False,pyramidal,0.9703,False,0,0,0,OK,neuromorpho
neuromorpho__n7fts.swc,pyramidal,pyramidal,0.973,False,pyramidal,0.9273,True,0,0,0,OK,neuromorpho
neuromorpho__n8fts.swc,pyramidal,pyramidal,0.9537,False,pyramidal,0.9374,False,0,0,0,OK,neuromorpho
neuromorpho__n9fts.swc,pyramidal,pyramidal,0.9462,False,pyramidal,0.9026,True,0,0,0,OK,neuromorpho
neuromorpho__neuron-1-2_1.swc,pyramidal,pyramidal,0.9052,False,pyramidal,0.8438,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-1-2_2.swc,pyramidal,pyramidal,0.7508,False,pyramidal,0.6768,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-1-2_3.swc,pyramidal,pyramidal,0.9175,False,pyramidal,0.834,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-1-2_4.swc,pyramidal,pyramidal,0.8553,False,pyramidal,0.8015,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-1_2_1.swc,pyramidal,pyramidal,0.7825,False,pyramidal,0.8436,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-1_2_2.swc,pyramidal,pyramidal,0.9719,False,pyramidal,0.9218,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-1_2_3.swc,pyramidal,pyramidal,0.8689,False,pyramidal,0.6701,True,0,0,0,OK,neuromorpho
neuromorpho__neuron-2_2.swc,pyramidal,pyramidal,0.839,False,pyramidal,0.598,False,0,0,0,OK,neuromorpho
neuromorpho__neuron-4_1.swc,pyramidal,pyramidal,0.6721,True,pyramidal,0.6937,False,0,0,0,OK,neuromorpho
neuromorpho__nopr7-10-00s4-Gui-cm233-R.swc,interneuron,interneuron,0.9951,False,interneuron,0.9876,False,0,0,0,OK,neuromorpho
neuromorpho__oi15rpy4-1.swc,pyramidal,pyramidal,0.9625,False,pyramidal,0.9591,False,0,0,0,OK,neuromorpho
neuromorpho__oi24rpy1-1.swc,pyramidal,pyramidal,0.9779,False,pyramidal,0.9638,False,0,0,0,OK,neuromorpho
neuromorpho__oi28rpy1-1.swc,pyramidal,pyramidal,0.8714,False,pyramidal,0.8951,False,0,0,0,OK,neuromorpho
neuromorpho__oi33lpy1-1.swc,interneuron,interneuron,0.926,False,interneuron,0.9312,False,0,0,0,OK,neuromorpho
neuromorpho__oi53rpy1-1.swc,pyramidal,pyramidal,0.8424,True,pyramidal,0.8376,False,0,0,0,OK,neuromorpho
neuromorpho__oi57lpy6-1.swc,pyramidal,pyramidal,0.8416,True,pyramidal,0.8453,False,0,0,0,OK,neuromorpho
neuromorpho__oi57rpy2-1.swc,pyramidal,pyramidal,0.9417,False,pyramidal,0.8808,False,0,0,0,OK,neuromorpho
neuromorpho__omega-1.swc,pyramidal,pyramidal,0.9975,False,pyramidal,0.9874,True,0,0,0,OK,neuromorpho
neuromorpho__omega-10.swc,pyramidal,pyramidal,0.9972,False,pyramidal,0.9866,False,0,0,0,OK,neuromorpho
neuromorpho__omega-11.swc,pyramidal,pyramidal,0.998,False,pyramidal,0.989,False,0,0,0,OK,neuromorpho
neuromorpho__omega-12.swc,pyramidal,pyramidal,0.9956,False,pyramidal,0.9746,False,0,0,0,OK,neuromorpho
neuromorpho__omega-13.swc,pyramidal,pyramidal,0.9965,False,pyramidal,0.9878,False,0,0,0,OK,neuromorpho
neuromorpho__omega-14.swc,pyramidal,pyramidal,0.9963,False,pyramidal,0.9854,False,0,0,0,OK,neuromorpho
neuromorpho__omega-15.swc,pyramidal,pyramidal,0.9969,False,pyramidal,0.9864,True,0,0,0,OK,neuromorpho
neuromorpho__omega-16.swc,pyramidal,pyramidal,0.997,True,pyramidal,0.9861,False,0,0,0,OK,neuromorpho
neuromorpho__omega-17.swc,pyramidal,pyramidal,0.9978,False,pyramidal,0.9895,False,0,0,0,OK,neuromorpho
neuromorpho__omega-18.swc,pyramidal,pyramidal,0.9952,False,pyramidal,0.9832,False,0,0,0,OK,neuromorpho
neuromorpho__omega-19.swc,pyramidal,pyramidal,0.9975,True,pyramidal,0.9904,False,0,0,0,OK,neuromorpho
neuromorpho__omega-2.swc,pyramidal,pyramidal,0.9943,False,pyramidal,0.9801,True,0,0,0,OK,neuromorpho
neuromorpho__omega-20.swc,pyramidal,pyramidal,0.9978,False,pyramidal,0.9901,False,0,0,0,OK,neuromorpho
neuromorpho__omega-3.swc,pyramidal,pyramidal,0.9978,False,pyramidal,0.9882,True,0,0,0,OK,neuromorpho
