file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__KO4-5-3-9.swc,pyramidal,367,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9209,True,1,0.00,-3.60,-3.60,28.00,0.000,0.390,0.608,0,223,143,0.61,neuromorpho
neuromorpho__Cell-8-4.swc,pyramidal,371,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9971,True,1,0.00,,,0.00,0.000,0.000,0.997,0,370,0,0.67,neuromorpho
neuromorpho__PDE1c_vGluT2-ctrl_IN04.swc,interneuron,353,branch3,1.0000,1.0000,,1.0000,,interneuron,0.7960,True,1,-0.00,,,0.00,0.000,0.000,0.997,0,352,0,0.22,neuromorpho
neuromorpho__236-2a-19-AW.swc,pyramidal,348,branch3,0.6644,0.9914,0.0000,0.9933,1.0000,pyramidal,0.9971,True,1,0.00,9.41,9.41,140.77,0.009,0.345,0.644,0,227,120,0.50,neuromorpho
neuromorpho__Layer-2-3-Sucrose-11.swc,pyramidal,346,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9918,True,1,0.00,-3.53,-3.53,35.26,0.000,0.355,0.642,0,222,123,0.52,neuromorpho
neuromorpho__STRESS-1-N3_1.swc,interneuron,356,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9934,True,1,0.00,,,0.00,0.000,0.000,0.997,0,355,0,0.17,neuromorpho
neuromorpho__241-2-50-AW.swc,pyramidal,342,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9978,True,1,0.00,6.78,6.78,71.42,0.012,0.354,0.632,4,216,121,0.42,neuromorpho
neuromorpho__236-2a-4-AW.swc,pyramidal,337,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9875,True,1,0.00,-17.00,-17.00,89.75,0.024,0.309,0.665,8,224,104,0.49,neuromorpho
neuromorpho__L3R4_06_-150.swc,interneuron,345,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9913,True,1,0.00,,,0.00,0.000,0.000,0.997,0,344,0,0.18,neuromorpho
neuromorpho__20180607-L1R2-6-4-185-05-337-32-36.swc,interneuron,327,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9806,True,1,0.00,,,0.00,0.000,0.000,0.997,0,326,0,0.20,neuromorpho
neuromorpho__Cell-12_7.swc,pyramidal,355,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9869,True,1,0.00,,,0.00,0.825,0.000,0.172,293,61,0,0.44,neuromorpho
neuromorpho__B3_slide2_15.swc,pyramidal,311,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9845,True,1,-12.54,-26.59,-14.05,97.19,0.096,0.601,0.299,30,93,187,0.46,neuromorpho
neuromorpho__Cell-1-2_8.swc,pyramidal,369,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9946,True,1,0.00,,,0.00,0.000,0.000,0.997,0,368,0,0.70,neuromorpho
neuromorpho__Cell-10-4.swc,pyramidal,362,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.000,0.000,0.997,0,361,0,0.70,neuromorpho
neuromorpho__STRESS-1-N2.swc,interneuron,337,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9908,True,1,0.00,,,0.00,0.000,0.000,0.997,0,336,0,0.15,neuromorpho
neuromorpho__B4_slide3_neuron2.swc,pyramidal,348,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9825,True,1,-9.60,-1.86,7.74,89.55,0.052,0.569,0.376,18,131,198,0.51,neuromorpho
neuromorpho__het_12_42.swc,pyramidal,373,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9907,True,1,0.00,,,0.00,0.000,0.000,0.997,0,372,0,0.38,neuromorpho
neuromorpho__112F_2_L_WT_1.swc,pyramidal,321,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9696,True,1,0.00,-20.46,-20.46,38.20,0.000,0.701,0.296,0,95,225,0.44,neuromorpho
neuromorpho__PRL_58.swc,pyramidal,335,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9811,True,1,0.00,,,0.00,0.000,0.000,0.997,0,334,0,0.36,neuromorpho
neuromorpho__Cell-11-3_1.swc,pyramidal,364,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.000,0.000,0.997,0,363,0,0.64,neuromorpho
neuromorpho__L2R5_06_-360.swc,interneuron,327,branch3,1.0000,1.0000,,1.0000,,interneuron,0.7335,True,1,0.00,,,0.00,0.000,0.000,0.997,0,326,0,0.16,neuromorpho
neuromorpho__Layer-5-Ethanol-23.swc,pyramidal,332,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9935,True,1,0.00,-7.75,-7.75,45.99,0.000,0.410,0.587,0,195,136,0.56,neuromorpho
neuromorpho__C10-17.swc,pyramidal,364,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9840,True,1,0.00,-7.23,-7.23,38.43,0.000,0.508,0.489,0,178,185,0.53,neuromorpho
neuromorpho__B2-F3.swc,interneuron,349,branch3,1.0000,1.0000,,1.0000,,interneuron,0.8309,True,1,0.70,,,0.00,0.000,0.000,0.997,0,348,0,0.30,neuromorpho
neuromorpho__B1-F2-cell2.swc,interneuron,345,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9424,True,1,-11.70,,,0.00,0.000,0.000,0.997,0,344,0,0.25,neuromorpho
neuromorpho__Cell-7.swc,interneuron,342,branch3,1.0000,1.0000,,1.0000,,interneuron,0.7445,True,1,-9.50,,,0.00,0.000,0.000,0.997,0,341,0,0.18,neuromorpho
neuromorpho__Layer-2-3-Ethanol-7.swc,pyramidal,345,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9777,True,1,0.00,6.22,6.22,42.97,0.000,0.368,0.629,0,217,127,0.45,neuromorpho
neuromorpho__Cell-8-3_3.swc,pyramidal,345,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9949,True,1,0.00,,,0.00,0.820,0.000,0.177,283,61,0,0.57,neuromorpho
neuromorpho__STRESS-1-N4.swc,interneuron,338,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9901,True,1,0.00,,,0.00,0.000,0.000,0.997,0,337,0,0.15,neuromorpho
neuromorpho__MAM03_Neuron3_CA1_PN_E_Slide3_R1_C1_40x.swc,pyramidal,313,branch3,1.0000,1.0000,,,1.0000,pyramidal,0.9731,True,1,0.00,-20.35,-20.35,45.22,0.000,0.997,0.000,0,0,312,0.44,neuromorpho
neuromorpho__B2_slide2_17.swc,pyramidal,333,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8581,True,1,-7.53,-6.59,0.94,91.17,0.075,0.342,0.580,25,193,114,0.44,neuromorpho
neuromorpho__A3_slide3_21.swc,pyramidal,308,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8888,True,1,-13.37,8.04,21.41,68.27,0.010,0.734,0.253,3,78,226,0.41,neuromorpho
neuromorpho__B1-F1-cell1.swc,interneuron,327,branch3,1.0000,1.0000,,1.0000,,interneuron,0.8743,True,1,1.80,,,0.00,0.000,0.000,0.997,0,326,0,0.26,neuromorpho
neuromorpho__6N1-5072019_TileScan-3_Merged_wt10a.swc,interneuron,358,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9900,True,1,0.00,,,0.00,0.000,0.000,0.997,0,357,0,0.15,neuromorpho
neuromorpho__HIP_CA1_WT_12.swc,pyramidal,331,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9956,True,1,0.00,,,0.00,0.000,0.000,0.997,0,330,0,0.61,neuromorpho
neuromorpho__Cell-7-2_4.swc,pyramidal,346,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9929,True,1,0.00,,,0.00,0.000,0.000,0.997,0,345,0,0.68,neuromorpho
neuromorpho__60L4_06_-120.swc,interneuron,319,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9428,True,1,0.00,,,0.00,0.000,0.000,0.997,0,318,0,0.19,neuromorpho
neuromorpho__B1_slide1_1.swc,pyramidal,286,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9889,True,1,-20.08,-32.68,-12.60,66.97,0.077,0.570,0.350,22,100,163,0.44,neuromorpho
neuromorpho__PDE1c_vGluT2-KO_IN02.swc,interneuron,328,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9559,True,1,0.00,,,0.00,0.000,0.000,0.997,0,327,0,0.22,neuromorpho
neuromorpho__Layer-5-Ethanol-20.swc,pyramidal,332,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9976,True,1,0.00,-26.25,-26.25,62.99,0.000,0.355,0.642,0,213,118,0.55,neuromorpho
neuromorpho__236-2-3LS.swc,pyramidal,323,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9797,True,1,0.00,-3.78,-3.78,194.97,0.028,0.570,0.399,9,129,184,0.40,neuromorpho
neuromorpho__108A_2_l_WT_6.swc,pyramidal,311,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8896,True,1,0.00,6.24,6.24,95.96,0.000,0.830,0.167,0,52,258,0.42,neuromorpho
neuromorpho__20180607-L1R2-2-3-451-09-113-14-40.swc,interneuron,308,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9830,True,1,0.00,,,0.00,0.000,0.000,0.997,0,307,0,0.17,neuromorpho
neuromorpho__Layer-2-3-Ethanol-15.swc,pyramidal,318,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9962,True,1,0.00,0.16,0.16,61.00,0.000,0.550,0.447,0,142,175,0.49,neuromorpho
neuromorpho__L3R4_03_-330.swc,interneuron,311,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9382,True,1,0.00,,,0.00,0.000,0.000,0.997,0,310,0,0.18,neuromorpho
neuromorpho__236-2a-38-AW.swc,pyramidal,315,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9911,True,1,0.00,-10.68,-10.68,60.39,0.022,0.346,0.629,7,198,109,0.47,neuromorpho
neuromorpho__Cell-20_2.swc,pyramidal,335,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9949,True,1,0.00,,,0.00,0.000,0.000,0.997,0,334,0,0.66,neuromorpho
neuromorpho__10month-wt-8_1.swc,pyramidal,334,branch3,1.0000,1.0000,,,1.0000,pyramidal,0.9691,True,1,0.00,-1.26,-1.26,30.07,0.000,0.997,0.000,0,0,333,0.39,neuromorpho
neuromorpho__B1_slide1_3.swc,pyramidal,292,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9337,True,1,-10.26,-32.98,-22.72,54.30,0.130,0.274,0.592,38,173,80,0.50,neuromorpho
neuromorpho__20180607-L1R2-6-1-526-18-132-17-27.swc,interneuron,298,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9658,True,1,0.00,,,0.00,0.000,0.000,0.997,0,297,0,0.17,neuromorpho
neuromorpho__C10-21.swc,pyramidal,341,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9869,True,1,0.00,2.57,2.57,73.68,0.000,0.387,0.610,0,208,132,0.46,neuromorpho
neuromorpho__HIP_CA1_KO_7.swc,pyramidal,322,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9796,True,1,0.00,,,0.00,0.000,0.000,0.997,0,321,0,0.52,neuromorpho
neuromorpho__ctg_bV1_1.swc,pyramidal,311,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9659,True,1,0.00,0.33,0.33,44.21,0.000,0.248,0.749,0,233,77,0.54,neuromorpho
neuromorpho__A4_slide1_1.swc,pyramidal,288,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9368,True,1,14.08,53.02,38.94,76.52,0.021,0.566,0.410,6,118,163,0.44,neuromorpho
neuromorpho__PRL_14.swc,pyramidal,308,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9272,True,1,0.00,,,0.00,0.000,0.000,0.997,0,307,0,0.39,neuromorpho
neuromorpho__Cell-17_3.swc,pyramidal,329,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9017,True,1,0.00,,,0.00,0.000,0.000,0.997,0,328,0,0.68,neuromorpho
neuromorpho__PRL_17.swc,pyramidal,301,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9107,True,1,0.00,,,0.00,0.000,0.000,0.997,0,300,0,0.38,neuromorpho
neuromorpho__Cell-4-2_9.swc,pyramidal,317,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9859,True,1,0.00,,,0.00,0.801,0.000,0.196,254,62,0,0.45,neuromorpho
neuromorpho__2-wild-type-veichle-neuron2_2.swc,pyramidal,298,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8931,True,1,0.00,5.45,5.45,37.78,0.000,0.527,0.470,0,140,157,0.39,neuromorpho
neuromorpho__11503-23R1.swc,pyramidal,304,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9613,True,1,0.00,,,0.00,0.000,0.000,0.997,0,303,0,0.54,neuromorpho
neuromorpho__236-2a-45-AW.swc,pyramidal,295,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9939,True,1,0.00,2.36,2.36,103.21,0.020,0.414,0.563,6,166,122,0.56,neuromorpho
neuromorpho__10month-Arctic-72144-R_1.swc,pyramidal,338,branch3,1.0000,1.0000,,,1.0000,pyramidal,0.9841,True,1,0.00,4.42,4.42,25.77,0.000,0.997,0.000,0,0,337,0.46,neuromorpho
neuromorpho__242-3-3-AW.swc,pyramidal,322,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9959,True,1,0.00,-25.80,-25.80,156.50,0.000,0.630,0.366,0,118,203,0.44,neuromorpho
neuromorpho__m1s2s2b-l-sup.swc,pyramidal,320,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9090,True,1,0.00,-9.56,-9.56,56.74,0.000,0.475,0.522,0,167,152,0.42,neuromorpho
neuromorpho__Cell-12-4_2.swc,pyramidal,284,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9898,True,1,0.00,,,0.00,0.813,0.000,0.183,231,52,0,0.44,neuromorpho
neuromorpho__AA0882.swc,pyramidal,291,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9956,True,1,0.00,,,0.00,0.588,0.000,0.409,171,119,0,0.46,neuromorpho
neuromorpho__B1_slide3_9.swc,pyramidal,306,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9968,True,1,-16.59,-31.76,-15.17,80.86,0.046,0.641,0.310,14,95,196,0.49,neuromorpho
neuromorpho__het-10.swc,interneuron,308,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.5186,True,1,0.00,,,0.00,0.396,0.000,0.601,122,185,0,0.17,neuromorpho
neuromorpho__HIP_CA1_KO_8.swc,pyramidal,315,branch3,0.8083,0.6794,,0.8083,,pyramidal,0.9762,True,1,0.00,,,0.00,0.000,0.000,0.997,101,213,0,0.50,neuromorpho
neuromorpho__110A_2_r_Ngr2KO_8.swc,pyramidal,291,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9847,True,1,0.00,-1.71,-1.71,38.72,0.000,0.948,0.048,0,14,276,0.47,neuromorpho
neuromorpho__APPKO-set1-003.swc,pyramidal,343,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9946,True,1,0.00,,,0.00,0.000,0.000,0.997,0,342,0,0.41,neuromorpho
neuromorpho__Cell-6-4_2.swc,pyramidal,323,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9958,True,1,0.00,,,0.00,0.870,0.000,0.127,281,41,0,0.49,neuromorpho
neuromorpho__B1_slide2_8.swc,pyramidal,304,branch3,0.3220,0.6579,0.0000,0.9660,0.0000,pyramidal,0.9836,True,1,-9.14,-40.82,-31.68,43.17,0.046,0.296,0.655,90,213,0,0.41,neuromorpho
neuromorpho__PRLKO_3.swc,pyramidal,297,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9613,True,1,0.00,,,0.00,0.000,0.000,0.997,0,296,0,0.36,neuromorpho
neuromorpho__B1_Slide3_neuron4.swc,pyramidal,296,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9978,True,1,-19.82,-13.18,6.64,98.78,0.014,0.426,0.557,4,165,126,0.44,neuromorpho
neuromorpho__Cell-9_6.swc,pyramidal,311,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9932,True,1,0.00,,,0.00,0.000,0.000,0.997,0,310,0,0.58,neuromorpho
neuromorpho__S1_24.swc,pyramidal,298,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9657,True,1,0.00,,,0.00,0.000,0.000,0.997,0,297,0,0.40,neuromorpho
neuromorpho__het_10-2.swc,pyramidal,324,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9934,True,1,0.00,,,0.00,0.000,0.000,0.997,0,323,0,0.37,neuromorpho
neuromorpho__p73_vGluT2-KO_IN03.swc,interneuron,281,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9065,True,1,0.00,,,0.00,0.000,0.000,0.996,0,280,0,0.16,neuromorpho
neuromorpho__236-2a-33-AW.swc,pyramidal,294,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9949,True,1,0.00,-8.74,-8.74,75.14,0.000,0.391,0.605,0,178,115,0.50,neuromorpho
neuromorpho__L3R4_06_-450.swc,interneuron,287,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9867,True,1,0.00,,,0.00,0.000,0.000,0.997,0,286,0,0.18,neuromorpho
neuromorpho__wt20x-06.swc,pyramidal,329,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9920,True,1,0.00,-0.66,-0.66,31.00,0.000,0.410,0.587,0,193,135,0.64,neuromorpho
neuromorpho__99_1.swc,interneuron,309,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9622,True,1,0.00,,,0.00,0.000,0.000,0.997,0,308,0,0.26,neuromorpho
neuromorpho__PRLKO_36.swc,pyramidal,291,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9928,True,1,0.00,,,0.00,0.000,0.000,0.997,0,290,0,0.37,neuromorpho
neuromorpho__236-2a-53-AW.swc,pyramidal,292,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9936,True,1,0.00,0.55,0.55,135.02,0.021,0.363,0.613,6,179,106,0.46,neuromorpho
neuromorpho__236-2a-24-AW.swc,pyramidal,290,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9952,True,1,0.00,-0.94,-0.94,58.07,0.021,0.348,0.628,6,182,101,0.50,neuromorpho
neuromorpho__Cell-11-2_1.swc,pyramidal,315,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9985,True,1,0.00,,,0.00,0.000,0.000,0.997,0,314,0,0.66,neuromorpho
neuromorpho__Cell-9-2_5.swc,pyramidal,310,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.8224,True,1,0.00,,,0.00,0.868,0.000,0.129,269,40,0,0.35,neuromorpho
neuromorpho__HIP_CA1_WT_3.swc,pyramidal,299,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9744,True,1,0.00,,,0.00,0.000,0.000,0.997,0,298,0,0.53,neuromorpho
neuromorpho__Cell-15-3.swc,pyramidal,311,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9978,True,1,0.00,,,0.00,0.000,0.000,0.997,0,310,0,0.71,neuromorpho
neuromorpho__S1_21.swc,pyramidal,291,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9961,True,1,0.00,,,0.00,0.000,0.000,0.997,0,290,0,0.45,neuromorpho
neuromorpho__236-1a-12-AW.swc,pyramidal,289,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9871,True,1,0.00,1.17,1.17,84.97,0.021,0.377,0.599,6,173,109,0.44,neuromorpho
neuromorpho__sec-13.swc,interneuron,289,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9010,True,1,0.00,,,0.00,0.602,0.000,0.394,174,114,0,0.27,neuromorpho
neuromorpho__Cell-19_2.swc,pyramidal,300,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9912,True,1,0.00,,,0.00,0.000,0.000,0.997,0,299,0,0.65,neuromorpho
neuromorpho__Cell-5-4_1.swc,pyramidal,309,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9950,True,1,0.00,,,0.00,0.000,0.000,0.997,0,308,0,0.65,neuromorpho
neuromorpho__Cell-6-3_4.swc,pyramidal,306,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9952,True,1,0.00,,,0.00,0.000,0.000,0.997,0,305,0,0.57,neuromorpho
neuromorpho__Fresh-D4-Sholl-Exp-3003-2.swc,pyramidal,354,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9966,True,1,0.00,,,0.00,0.000,0.000,0.997,0,353,0,0.33,neuromorpho
neuromorpho__Cell-1-3_4.swc,pyramidal,305,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9978,True,1,0.00,,,0.00,0.000,0.000,0.997,0,304,0,0.66,neuromorpho
neuromorpho__11509-25-R1.swc,pyramidal,277,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9947,True,1,0.00,,,0.00,0.000,0.000,0.996,0,276,0,0.46,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2003-19.swc,pyramidal,349,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.000,0.000,0.997,0,348,0,0.33,neuromorpho
neuromorpho__Cell-2-4_1.swc,pyramidal,300,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.000,0.000,0.997,0,299,0,0.81,neuromorpho
neuromorpho__Cell-3-3_4.swc,pyramidal,300,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9977,True,1,0.00,,,0.00,0.000,0.000,0.997,0,299,0,0.63,neuromorpho
neuromorpho__sc308.swc,interneuron,297,branch3,1.0000,1.0000,,1.0000,,interneuron,0.9883,True,1,0.00,,,0.00,0.000,0.000,0.997,0,296,0,0.23,neuromorpho
neuromorpho__Cell-9-4_1.swc,pyramidal,292,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9975,True,1,0.00,,,0.00,0.000,0.000,0.997,0,291,0,0.61,neuromorpho
neuromorpho__243-3-24VN.swc,pyramidal,301,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9860,True,1,0.00,14.04,14.04,140.93,0.083,0.372,0.542,25,163,112,0.59,neuromorpho
neuromorpho__PRL_49.swc,pyramidal,271,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9198,True,1,0.00,,,0.00,0.000,0.000,0.996,0,270,0,0.34,neuromorpho
neuromorpho__11506-19-L1.swc,pyramidal,273,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9943,True,1,0.00,,,0.00,0.000,0.000,0.996,0,272,0,0.46,neuromorpho
neuromorpho__Gunnersen_A14b4slice4RHS.swc,pyramidal,273,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9164,True,1,0.00,,,0.00,0.000,0.000,0.996,0,272,0,0.39,neuromorpho
neuromorpho__110E_1_L_Ngr2KO_2.swc,pyramidal,261,branch3,1.0000,1.0000,,,1.0000,pyramidal,0.9493,True,1,0.00,35.75,35.75,108.32,0.000,0.996,0.000,0,0,260,0.42,neuromorpho
neuromorpho__S1_9.swc,pyramidal,276,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9957,True,1,0.00,,,0.00,0.000,0.000,0.996,0,275,0,0.45,neuromorpho
neuromorpho__PDE1c_vGluT2-KO_IN14.swc,interneuron,261,branch3,1.0000,1.0000,,1.0000,,interneuron,0.7845,True,1,0.00,,,0.00,0.000,0.000,0.996,0,260,0,0.17,neuromorpho
neuromorpho__102A_1_r_Ngr2KO_1.swc,pyramidal,258,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9346,True,1,0.00,,,0.00,0.000,0.000,0.996,0,257,0,0.46,neuromorpho
neuromorpho__STRESS-1-N6.swc,interneuron,263,branch3,1.0000,1.0000,,1.0000,,interneuron,0.8851,True,1,0.00,,,0.00,0.000,0.000,0.996,0,262,0,0.16,neuromorpho
neuromorpho__7month-Arctic-20_5.swc,pyramidal,285,branch3,1.0000,1.0000,,,1.0000,pyramidal,0.9871,True,1,0.00,-3.22,-3.22,28.07,0.000,0.996,0.000,0,0,284,0.47,neuromorpho
neuromorpho__I5-23.swc,pyramidal,288,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9912,True,1,0.00,-38.42,-38.42,95.19,0.000,0.417,0.580,0,167,120,0.47,neuromorpho
neuromorpho__m1s2s7t-d-mid.swc,pyramidal,280,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8601,True,1,0.00,-0.16,-0.16,22.45,0.000,0.550,0.446,0,125,154,0.51,neuromorpho
neuromorpho__11503-21-L1.swc,pyramidal,260,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9940,True,1,0.00,,,0.00,0.000,0.000,0.996,0,259,0,0.43,neuromorpho
neuromorpho__het_9-2.swc,pyramidal,285,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9411,True,1,0.00,,,0.00,0.000,0.000,0.996,0,284,0,0.38,neuromorpho
neuromorpho__11505-23-R1.swc,pyramidal,259,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9942,True,1,-0.00,,,0.00,0.000,0.000,0.996,0,258,0,0.58,neuromorpho
neuromorpho__PRL_15.swc,pyramidal,260,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9827,True,1,0.00,,,0.00,0.000,0.000,0.996,0,259,0,0.35,neuromorpho
neuromorpho__10month-wt-44-LL_1.swc,pyramidal,280,branch3,1.0000,1.0000,,,1.0000,pyramidal,0.9832,True,1,0.00,7.00,7.00,34.62,0.000,0.996,0.000,0,0,279,0.40,neuromorpho
neuromorpho__Cell-18-3.swc,pyramidal,276,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9925,True,1,0.00,,,0.00,0.000,0.000,0.996,0,275,0,0.61,neuromorpho
neuromorpho__236-2a-28-AW.swc,pyramidal,263,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9957,True,1,0.00,-0.86,-0.86,45.06,0.034,0.266,0.696,9,183,70,0.43,neuromorpho
neuromorpho__Cell-4-2_8.swc,pyramidal,266,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9969,True,1,0.00,,,0.00,0.000,0.000,0.996,0,265,0,0.65,neuromorpho
neuromorpho__tom-5.swc,pyramidal,320,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.000,0.000,0.997,0,319,0,0.39,neuromorpho
neuromorpho__L2R5_06_-525.swc,interneuron,249,branch3,1.0000,1.0000,,1.0000,,interneuron,0.5981,True,1,0.00,,,0.00,0.000,0.000,0.996,0,248,0,0.16,neuromorpho
neuromorpho__113E_2_L_WT_1.swc,pyramidal,238,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9949,True,1,0.00,-21.14,-21.14,42.94,0.000,0.571,0.424,0,101,136,0.38,neuromorpho
