file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__PRLKO_38.swc,pyramidal,504,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9936,True,1,0.00,,,0.00,0.000,0.000,0.998,0,503,0,0.43,neuromorpho
neuromorpho__PRLKO_5.swc,pyramidal,280,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.7462,True,1,0.00,,,0.00,0.000,0.000,0.996,0,279,0,0.49,neuromorpho
neuromorpho__PRL_10.swc,pyramidal,787,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9877,True,1,0.00,,,0.00,0.000,0.000,0.999,0,786,0,0.54,neuromorpho
neuromorpho__PRL_13.swc,pyramidal,525,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9281,True,1,0.00,,,0.00,0.000,0.000,0.998,0,524,0,0.49,neuromorpho
neuromorpho__PRL_16.swc,pyramidal,682,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9911,True,1,0.00,,,0.00,0.000,0.000,0.999,0,681,0,0.54,neuromorpho
neuromorpho__PRL_22.swc,pyramidal,498,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9934,True,1,0.00,,,0.00,0.000,0.000,0.998,0,497,0,0.49,neuromorpho
neuromorpho__PRL_29.swc,pyramidal,679,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9921,True,1,0.00,,,0.00,0.000,0.000,0.999,0,678,0,0.50,neuromorpho
neuromorpho__PRL_3.swc,pyramidal,270,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9756,True,1,0.00,,,0.00,0.000,0.000,0.996,0,269,0,0.50,neuromorpho
neuromorpho__PRL_35.swc,pyramidal,534,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9931,True,1,0.00,,,0.00,0.000,0.000,0.998,0,533,0,0.50,neuromorpho
neuromorpho__PRL_41.swc,pyramidal,507,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9823,True,1,0.00,,,0.00,0.000,0.000,0.998,0,506,0,0.50,neuromorpho
neuromorpho__PRL_46.swc,pyramidal,460,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9906,True,1,0.00,,,0.00,0.000,0.000,0.998,0,459,0,0.51,neuromorpho
neuromorpho__PRL_54.swc,pyramidal,536,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9174,True,1,0.00,,,0.00,0.000,0.000,0.998,0,535,0,0.55,neuromorpho
neuromorpho__PRL_58.swc,pyramidal,335,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9537,True,1,0.00,,,0.00,0.000,0.000,0.997,0,334,0,0.40,neuromorpho
neuromorpho__PSD24-F2b-S1.swc,interneuron,464,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9690,True,1,3.79,,,0.00,0.000,0.000,0.998,0,463,0,0.27,neuromorpho
neuromorpho__P_F_15.swc,interneuron,25101,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9931,True,1,0.00,,,0.00,0.729,0.000,0.270,18311,6789,0,1.53,neuromorpho
neuromorpho__Pvalb-IRES-Cre_Ai14-299135-05-01-01_650040988_m.swc,interneuron,20837,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9967,True,1,0.00,,,0.00,0.911,0.000,0.089,18989,1847,0,1.64,neuromorpho
neuromorpho__RG3-F2.swc,interneuron,811,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9509,True,1,6.90,,,0.00,0.000,0.000,0.999,0,810,0,0.36,neuromorpho
neuromorpho__Red_19weeks_Neuron2.swc,pyramidal,37,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9800,True,1,0.00,,,0.00,0.000,0.000,0.973,0,36,0,0.35,neuromorpho
neuromorpho__Red_19weeks_Neuron6.swc,pyramidal,49,v12_gentle_seed123,0.8148,0.6939,,0.8148,,pyramidal,0.8694,True,1,0.00,,,0.00,0.000,0.000,0.980,15,33,0,0.40,neuromorpho
neuromorpho__Red_1week_Neuron6.swc,pyramidal,50,v12_gentle_seed123,0.7595,0.6200,,0.7595,,pyramidal,0.9593,True,1,0.00,,,0.00,0.000,0.000,0.980,19,30,0,0.44,neuromorpho
neuromorpho__Red_2weeks_Neuron13.swc,pyramidal,33,v12_gentle_seed123,0.9677,0.9394,,0.9677,,pyramidal,0.9884,True,1,0.00,,,0.00,0.000,0.000,0.970,2,30,0,0.37,neuromorpho
neuromorpho__Red_2weeks_Neuron4.swc,pyramidal,36,v12_gentle_seed123,0.9394,0.8889,,0.9394,,pyramidal,0.9657,True,1,0.00,,,0.00,0.000,0.000,0.972,4,31,0,0.39,neuromorpho
neuromorpho__Red_2weeks__Neuron9.swc,pyramidal,20,v12_gentle_seed123,0.7333,0.6000,,0.7333,,pyramidal,0.9666,True,1,0.00,,,0.00,0.000,0.000,0.950,8,11,0,0.39,neuromorpho
neuromorpho__Red_4weeks_Neuron10.swc,pyramidal,42,v12_gentle_seed123,0.1778,0.1190,,0.1778,,pyramidal,0.9857,True,1,0.00,,,0.00,0.000,0.000,0.976,37,4,0,0.37,neuromorpho
neuromorpho__Red_4weeks_Neuron11_addl.swc,pyramidal,107,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9529,True,1,0.00,,,0.00,0.000,0.000,0.991,0,106,0,0.49,neuromorpho
neuromorpho__Red_4weeks_Neuron2.swc,pyramidal,30,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9790,True,1,0.00,,,0.00,0.000,0.000,0.967,0,29,0,0.38,neuromorpho
neuromorpho__Red_4weeks_Neuron9.swc,pyramidal,80,v12_gentle_seed123,0.0000,0.0125,,0.0000,,pyramidal,0.9428,True,1,0.00,,,0.00,0.000,0.000,0.988,79,0,0,0.42,neuromorpho
neuromorpho__Red_6Weeks_Neuron6.swc,pyramidal,62,v12_gentle_seed123,0.7423,0.5968,,0.7423,,pyramidal,0.8255,True,1,0.00,,,0.00,0.000,0.000,0.984,25,36,0,0.40,neuromorpho
neuromorpho__Red_6weeks_Neuron11.swc,pyramidal,63,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9775,True,1,0.00,,,0.00,0.000,0.000,0.984,0,62,0,0.42,neuromorpho
neuromorpho__Red_6weeks__Neuron5.swc,pyramidal,21,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9339,True,1,0.00,,,0.00,0.000,0.000,0.952,0,20,0,0.39,neuromorpho
neuromorpho__Red_7-5w_Neuron6.swc,pyramidal,27,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9886,True,1,0.00,,,0.00,0.000,0.000,0.963,0,26,0,0.35,neuromorpho
neuromorpho__Red_7-5weeks_Neuron11.swc,pyramidal,31,v12_gentle_seed123,0.7234,0.5806,,0.7234,,pyramidal,0.9740,True,1,0.00,,,0.00,0.000,0.000,0.968,13,17,0,0.39,neuromorpho
neuromorpho__Rouge-01-bis.swc,pyramidal,610,v12_gentle_seed123,0.1929,0.4082,0.0000,0.5788,0.0000,pyramidal,0.9264,True,1,0.00,-18.14,-18.14,53.97,0.021,0.225,0.752,211,398,0,0.54,neuromorpho
neuromorpho__Rouge-03-bis.swc,pyramidal,822,v12_gentle_seed123,0.6292,0.8102,1.0000,0.8876,0.0000,pyramidal,0.9399,True,1,0.00,4.27,4.27,57.89,0.060,0.190,0.749,49,772,0,0.66,neuromorpho
neuromorpho__S1KO_12.swc,pyramidal,768,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9956,True,1,0.00,,,0.00,0.000,0.000,0.999,0,767,0,0.57,neuromorpho
neuromorpho__S1KO_18.swc,pyramidal,795,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9502,True,1,0.00,,,0.00,0.000,0.000,0.999,0,794,0,0.53,neuromorpho
neuromorpho__S1KO_19.swc,pyramidal,1085,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9943,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1084,0,0.66,neuromorpho
neuromorpho__S1KO_20.swc,pyramidal,748,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9935,True,1,0.00,,,0.00,0.000,0.000,0.999,0,747,0,0.52,neuromorpho
neuromorpho__S1KO_3.swc,pyramidal,516,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9920,True,1,0.00,,,0.00,0.000,0.000,0.998,0,515,0,0.52,neuromorpho
neuromorpho__S1KO_33.swc,pyramidal,642,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9923,True,1,0.00,,,0.00,0.000,0.000,0.998,0,641,0,0.66,neuromorpho
neuromorpho__S1KO_34.swc,pyramidal,960,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9913,True,1,0.00,,,0.00,0.000,0.000,0.999,0,959,0,0.67,neuromorpho
neuromorpho__S1KO_35.swc,pyramidal,592,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9927,True,1,0.00,,,0.00,0.000,0.000,0.998,0,591,0,0.61,neuromorpho
neuromorpho__S1KO_37.swc,pyramidal,782,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9898,True,1,0.00,,,0.00,0.000,0.000,0.999,0,781,0,0.64,neuromorpho
neuromorpho__S1KO_38.swc,pyramidal,817,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9904,True,1,0.00,,,0.00,0.000,0.000,0.999,0,816,0,0.64,neuromorpho
neuromorpho__S1KO_40.swc,pyramidal,1050,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9934,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1049,0,0.71,neuromorpho
neuromorpho__S1KO_41.swc,pyramidal,653,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9731,True,1,0.00,,,0.00,0.000,0.000,0.998,0,652,0,0.54,neuromorpho
neuromorpho__S1KO_45.swc,pyramidal,978,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9939,True,1,0.00,,,0.00,0.000,0.000,0.999,0,977,0,0.69,neuromorpho
neuromorpho__S1KO_48.swc,pyramidal,1142,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9921,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1141,0,0.80,neuromorpho
neuromorpho__S1KO_55.swc,pyramidal,565,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9932,True,1,0.00,,,0.00,0.000,0.000,0.998,0,564,0,0.57,neuromorpho
neuromorpho__S1KO_61.swc,pyramidal,514,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9850,True,1,0.00,,,0.00,0.000,0.000,0.998,0,513,0,0.53,neuromorpho
neuromorpho__S1KO_62.swc,pyramidal,600,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9816,True,1,0.00,,,0.00,0.000,0.000,0.998,0,599,0,0.50,neuromorpho
neuromorpho__S1KO_8.swc,pyramidal,659,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9891,True,1,0.00,,,0.00,0.000,0.000,0.998,0,658,0,0.65,neuromorpho
neuromorpho__S1KO_9.swc,pyramidal,1059,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9942,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1058,0,0.63,neuromorpho
neuromorpho__S1_2.swc,pyramidal,466,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9939,True,1,0.00,,,0.00,0.000,0.000,0.998,0,465,0,0.50,neuromorpho
neuromorpho__S1_24.swc,pyramidal,298,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9582,True,1,0.00,,,0.00,0.000,0.000,0.997,0,297,0,0.50,neuromorpho
neuromorpho__S1_28.swc,pyramidal,290,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9706,True,1,0.00,,,0.00,0.000,0.000,0.997,0,289,0,0.55,neuromorpho
neuromorpho__S1_3.swc,pyramidal,348,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9648,True,1,0.00,,,0.00,0.000,0.000,0.997,0,347,0,0.47,neuromorpho
neuromorpho__S1_33.swc,pyramidal,351,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9877,True,1,0.00,,,0.00,0.000,0.000,0.997,0,350,0,0.48,neuromorpho
neuromorpho__S1_36.swc,pyramidal,449,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9880,True,1,0.00,,,0.00,0.000,0.000,0.998,0,448,0,0.54,neuromorpho
neuromorpho__S1_39.swc,pyramidal,363,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9943,True,1,0.00,,,0.00,0.000,0.000,0.997,0,362,0,0.57,neuromorpho
neuromorpho__S1_4.swc,pyramidal,342,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9911,True,1,0.00,,,0.00,0.000,0.000,0.997,0,341,0,0.50,neuromorpho
neuromorpho__S1_44.swc,pyramidal,449,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9953,True,1,0.00,,,0.00,0.000,0.000,0.998,0,448,0,0.54,neuromorpho
neuromorpho__S1_45.swc,pyramidal,249,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9865,True,1,0.00,,,0.00,0.000,0.000,0.996,0,248,0,0.46,neuromorpho
neuromorpho__S1_46.swc,pyramidal,602,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9944,True,1,0.00,,,0.00,0.000,0.000,0.998,0,601,0,0.60,neuromorpho
neuromorpho__S2KO_20.swc,pyramidal,501,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9781,True,1,0.00,,,0.00,0.000,0.000,0.998,0,500,0,0.49,neuromorpho
neuromorpho__S2KO_25.swc,pyramidal,1443,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9273,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1442,0,0.57,neuromorpho
neuromorpho__S2KO_27.swc,pyramidal,2186,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9889,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2185,0,0.70,neuromorpho
neuromorpho__S2KO_30.swc,pyramidal,1635,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9727,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1634,0,0.62,neuromorpho
neuromorpho__S2KO_31.swc,pyramidal,1459,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9392,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1458,0,0.67,neuromorpho
neuromorpho__S2KO_4.swc,pyramidal,505,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9713,True,1,0.00,,,0.00,0.000,0.000,0.998,0,504,0,0.54,neuromorpho
neuromorpho__S2_11.swc,pyramidal,2076,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9619,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2075,0,0.66,neuromorpho
neuromorpho__S2_14.swc,pyramidal,1584,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9554,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1583,0,0.68,neuromorpho
neuromorpho__S2_18.swc,pyramidal,2576,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9777,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2575,0,0.82,neuromorpho
neuromorpho__S2_2.swc,pyramidal,3160,v12_gentle_seed123,0.8048,0.6734,,0.8048,,pyramidal,0.9539,True,1,0.00,,,0.00,0.000,0.000,1.000,1032,2127,0,0.76,neuromorpho
neuromorpho__S2_24.swc,pyramidal,1562,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9897,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1561,0,0.67,neuromorpho
neuromorpho__S2_7.swc,pyramidal,1655,v12_gentle_seed123,1.0000,1.0000,,1.0000,,pyramidal,0.9785,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1654,0,0.61,neuromorpho
neuromorpho__S3058_20140409-x1-25.swc,interneuron,11010,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9953,True,1,0.00,,,0.00,0.858,0.000,0.142,9449,1560,0,1.07,neuromorpho
neuromorpho__S3117_20140612-x1-25.swc,interneuron,8936,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9541,True,1,0.00,,,0.00,0.871,0.000,0.129,7781,1154,0,0.82,neuromorpho
neuromorpho__SDGA1_slide2_neuron4.swc,pyramidal,2516,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9684,True,1,-30.27,-7.12,23.15,128.66,0.005,0.599,0.396,13,996,1506,0.86,neuromorpho
neuromorpho__SDGA2_slide2_neuron2.swc,pyramidal,1602,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9803,True,1,-40.59,-19.84,20.75,81.10,0.010,0.374,0.615,16,986,599,0.76,neuromorpho
neuromorpho__SDGA3_slide2_neuron3.swc,pyramidal,2041,v12_gentle_seed123,0.5649,0.8501,0.0000,0.6946,1.0000,pyramidal,0.8491,True,1,-3.68,4.03,7.71,140.93,0.027,0.679,0.293,251,403,1386,0.73,neuromorpho
neuromorpho__SM080902A3-1.swc,interneuron,7647,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9946,True,1,0.00,,,0.00,0.859,0.000,0.141,6571,1075,0,0.82,neuromorpho
neuromorpho__SM080903A2.swc,interneuron,1939,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9925,True,1,0.00,,,0.00,0.794,0.000,0.206,1539,399,0,0.39,neuromorpho
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-2.swc,interneuron,96,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.5240,True,1,0.00,,,0.00,0.000,0.000,0.990,0,95,0,0.21,neuromorpho
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-3.swc,interneuron,123,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.5767,True,1,0.00,,,0.00,0.000,0.000,0.992,0,122,0,0.21,neuromorpho
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-7.swc,interneuron,217,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.5254,True,1,-0.18,,,0.00,0.000,0.000,0.995,0,216,0,0.22,neuromorpho
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-9.swc,interneuron,82,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.8482,True,1,0.00,,,0.00,0.000,0.000,0.988,0,81,0,0.23,neuromorpho
neuromorpho__STRESS-2-N7.swc,interneuron,816,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9881,True,1,0.00,,,0.00,0.000,0.000,0.999,0,815,0,0.25,neuromorpho
neuromorpho__STRESS-3-N1.swc,interneuron,991,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9903,True,1,0.00,,,0.00,0.000,0.000,0.999,0,990,0,0.21,neuromorpho
neuromorpho__STRESS-5-N1.swc,interneuron,1120,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9961,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1119,0,0.24,neuromorpho
neuromorpho__STRESS-5-N4.swc,interneuron,559,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9939,True,1,0.00,,,0.00,0.000,0.000,0.998,0,558,0,0.20,neuromorpho
neuromorpho__STRESS-5-N7.swc,interneuron,1112,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9957,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1111,0,0.23,neuromorpho
neuromorpho__STRESS-6-N1.swc,interneuron,861,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9889,True,1,0.00,,,0.00,0.000,0.000,0.999,0,860,0,0.20,neuromorpho
neuromorpho__STRESS-6-N3_1.swc,interneuron,1352,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9842,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1351,0,0.24,neuromorpho
neuromorpho__STRESS-6-N7.swc,interneuron,580,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9924,True,1,0.00,,,0.00,0.000,0.000,0.998,0,579,0,0.20,neuromorpho
neuromorpho__STRESS-7-N1.swc,interneuron,1362,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9937,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1361,0,0.21,neuromorpho
neuromorpho__STRESS-7-N2.swc,interneuron,1257,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9887,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1256,0,0.22,neuromorpho
neuromorpho__STRESS-7-N3.swc,interneuron,1352,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.9951,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1351,0,0.20,neuromorpho
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_10.swc,pyramidal,514,v12_gentle_seed123,0.9912,0.9825,,0.9912,,pyramidal,0.9929,True,1,0.00,,,0.00,0.000,0.000,0.998,9,504,0,0.69,neuromorpho
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_15.swc,pyramidal,676,v12_gentle_seed123,0.9918,0.9837,,0.9918,,pyramidal,0.9731,True,1,0.00,,,0.00,0.000,0.000,0.999,11,664,0,0.73,neuromorpho
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_2.swc,pyramidal,2041,v12_gentle_seed123,0.9923,0.9848,,0.9923,,pyramidal,0.8655,True,1,0.00,,,0.00,0.000,0.000,1.000,31,2009,0,1.60,neuromorpho
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_5.swc,pyramidal,507,v12_gentle_seed123,0.8122,0.6844,,0.8122,,pyramidal,0.9916,True,1,0.00,,,0.00,0.000,0.000,0.998,160,346,0,0.62,neuromorpho
neuromorpho__Saline03_Neuron1_CA1_PN_F_Slide3_R2_C4.swc,pyramidal,658,v12_gentle_seed123,1.0000,1.0000,,,1.0000,pyramidal,0.9927,True,1,0.00,-17.08,-17.08,102.76,0.000,0.998,0.000,0,0,657,0.71,neuromorpho
neuromorpho__Sept12-IR1d-40x-low-MMcorrect-res.swc,pyramidal,4312,v12_gentle_seed123,0.9993,0.9988,,0.9986,1.0000,pyramidal,0.9466,True,1,0.00,8.43,8.43,88.94,0.000,0.585,0.415,5,1783,2523,0.93,neuromorpho
neuromorpho__SstCre_cell4.swc,pyramidal,642,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9696,True,1,0.00,-4.07,-4.07,108.99,0.134,0.421,0.444,86,285,270,0.69,neuromorpho
neuromorpho__Stroke-Feb23-IR1-3g-40x-low-res.swc,pyramidal,13390,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9757,True,1,0.00,-8.36,-8.36,80.36,0.000,0.573,0.427,0,5723,7666,1.50,neuromorpho
neuromorpho__StrokeFeb23IR1-3n40xlowres.swc,pyramidal,3604,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9197,True,1,0.00,1.02,1.02,74.90,0.000,0.624,0.376,0,1354,2249,0.95,neuromorpho
neuromorpho__Strokefeb23IR3-3i40xlowres.swc,pyramidal,7429,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.7510,True,1,0.00,5.30,5.30,66.46,0.000,0.279,0.721,0,5353,2075,1.15,neuromorpho
neuromorpho__Strokefeb23IR3-3j40xlowres.swc,pyramidal,3639,v12_gentle_seed123,0.9940,0.9923,,0.9879,1.0000,pyramidal,0.9787,True,1,0.00,-2.57,-2.57,57.39,0.000,0.677,0.323,28,1146,2464,1.04,neuromorpho
neuromorpho__T118_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,2752,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9890,True,1,0.00,46.00,46.00,82.41,0.000,0.560,0.439,0,1209,1542,0.83,neuromorpho
neuromorpho__T119a.swc,interneuron,7327,v12_gentle_seed123,1.0000,1.0000,,1.0000,,interneuron,0.6880,True,1,-4.84,,,0.00,0.000,0.000,1.000,0,7326,0,0.61,neuromorpho
neuromorpho__T44a.swc,interneuron,4278,v12_gentle_seed123,0.9248,0.8602,,0.9248,,interneuron,0.9561,True,1,-2.75,,,0.00,0.000,0.000,1.000,598,3679,0,0.36,neuromorpho
neuromorpho__T45_NeuronC_Tile_Trace_RK.swc,pyramidal,2000,v12_gentle_seed123,0.3054,0.4400,,0.6108,0.0000,pyramidal,0.9622,True,1,0.00,-0.34,-0.34,0.99,0.000,0.560,0.440,0,1999,0,0.85,neuromorpho
neuromorpho__T61_NeuronC_40X_Tile_Trace_MK.swc,pyramidal,2189,v12_gentle_seed123,0.9967,0.9945,,0.9935,1.0000,pyramidal,0.9648,True,1,0.00,0.43,0.43,11.56,0.000,0.578,0.422,12,911,1265,0.78,neuromorpho
neuromorpho__T66_NeuronB_Tile_Trace_RK.swc,pyramidal,575,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9910,True,1,0.00,0.21,0.21,0.00,0.000,0.687,0.311,0,179,395,0.64,neuromorpho
neuromorpho__T75_NeuronA_40X_Tile_Trace_MK.swc,pyramidal,1433,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9934,True,1,0.00,-0.00,-0.00,0.06,0.000,0.505,0.494,0,708,724,0.75,neuromorpho
neuromorpho__T77_40X_NeuronB_Tile_Trace_RK.swc,pyramidal,2261,v12_gentle_seed123,0.4998,0.4688,,0.9995,0.0000,pyramidal,0.9928,True,1,0.00,-0.10,-0.10,1.35,0.000,0.531,0.468,1200,1060,0,0.95,neuromorpho
neuromorpho__T77_NeuronA_Tile_Trace_MK.swc,pyramidal,2171,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.7438,True,1,0.00,0.24,0.24,1.53,0.000,0.509,0.491,0,1066,1104,0.83,neuromorpho
neuromorpho__T80_NeuronB_40X_Tile_Trace_MB.swc,pyramidal,448,v12_gentle_seed123,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9826,True,1,0.00,-0.13,-0.13,0.63,0.000,0.583,0.415,0,186,261,0.67,neuromorpho
neuromorpho__T84_NeuronB_tile_trace_RK.swc,pyramidal,1797,v12_gentle_seed123,0.3969,0.6583,,0.7938,0.0000,pyramidal,0.9840,True,1,0.00,0.06,0.06,0.95,0.000,0.342,0.658,0,1796,0,0.87,neuromorpho
neuromorpho__TDI21301006_Cell1_pia.swc,interneuron,39688,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9965,True,1,0.00,,,0.00,0.925,0.000,0.075,36717,2970,0,3.87,neuromorpho
